page_id,page_name,disclaimer,amount_spent_ron,party,affil,label,notes,link_ad_library,link_fb_page
205115775954,Trenta Pizza,These ads ran without a disclaimer,141,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=205115775954,https://www.facebook.com/205115775954
204302096102495,Asociatia Civica Iar Miroase,These ads ran without a disclaimer,140,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=204302096102495,https://www.facebook.com/204302096102495
105800845332263,Forța Dreptei - Târgoviște,Forța Dreptei - Târgoviște,140,FD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105800845332263,https://www.facebook.com/105800845332263
113936250402042,Sabin Demea,Via Cluj TV (Vox 7 Group Press),139,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=113936250402042,https://www.facebook.com/113936250402042
345692505285280,Asociația Visează-Îndrăznește-Acționează,Asociația Visează-Îndrăznește-Acționează,139,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=345692505285280,https://www.facebook.com/345692505285280
112290208335989,Puscas Ionel,Puscas Ionel,135,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=112290208335989,https://www.facebook.com/112290208335989
479743515218245,Popa Ovidiu Daniel,MD Promarketing,134,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=479743515218245,https://www.facebook.com/479743515218245
1728821047350437,Adrian Ioan Veştea,Adrian Ioan Veştea,134,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1728821047350437,https://www.facebook.com/1728821047350437
152801007910663,Forumul de Securitate Cibernetică în Energie,These ads ran without a disclaimer,134,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=152801007910663,https://www.facebook.com/152801007910663
265490336656893,PSD Iclod,MEGASOFT SYSTEMS SRL,133,PSD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=265490336656893,https://www.facebook.com/265490336656893
1409458915968999,Daniela Onița-Ivașcu,Daniela Onița-Ivașcu,132,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1409458915968999,https://www.facebook.com/1409458915968999
108223824441349,Maria Ștefănie,Partidul Social Democrat - PSD - Organizația Județeană Hunedoara,131,PSD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=108223824441349,https://www.facebook.com/108223824441349
447033751828070,Cristian Vulc,Cristian Vulc,130,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=447033751828070,https://www.facebook.com/447033751828070
103732445935372,Adrian Bogdan,Adrian Bogdan,130,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=103732445935372,https://www.facebook.com/103732445935372
107836890961176,Nicolae Iuga,Nicolae Iuga,130,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=107836890961176,https://www.facebook.com/107836890961176
100689719552077,Lazăr Faur,Lazăr Faur,130,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100689719552077,https://www.facebook.com/100689719552077
113078932581384,Călin Stan,Călin Stan - USR,130,USR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=113078932581384,https://www.facebook.com/113078932581384
514769285337113,Nagyváradi RMDSZ,Nagyváradi RMDSZ,130,UDMR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=514769285337113,https://www.facebook.com/514769285337113
1913467005650778,USR Balinț,USR Balinț,130,USR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1913467005650778,https://www.facebook.com/1913467005650778
111080451874757,Agenția Manifest,Agenția Manifest,129,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=111080451874757,https://www.facebook.com/111080451874757
109906353776447,Trans Sped,These ads ran without a disclaimer,129,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=109906353776447,https://www.facebook.com/109906353776447
430464430148450,Loteria Climatică,These ads ran without a disclaimer,128,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=430464430148450,https://www.facebook.com/430464430148450
102302298191812,Art200,These ads ran without a disclaimer,128,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102302298191812,https://www.facebook.com/102302298191812
171560349381347,Turnescu Florin Lucian,Turnescu Florin Lucian,127,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=171560349381347,https://www.facebook.com/171560349381347
983386738418926,Florin Eugen Cirligea,These ads ran without a disclaimer,127,AUR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=983386738418926,https://www.facebook.com/983386738418926
495990724082899,valahiamedia.ro,valahiamedia.ro,127,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=495990724082899,https://www.facebook.com/495990724082899
518673058144004,InstalNews.ro - Stiri si Noutati HVACR,InstalNews.ro - Stiri si Noutati HVACR,126,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=518673058144004,https://www.facebook.com/518673058144004
103286128708594,Cristian Mură,Cristian Mură,126,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=103286128708594,https://www.facebook.com/103286128708594
1076762139000611,Strategis,Strategis Team,125,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1076762139000611,https://www.facebook.com/1076762139000611
440969709438866,Sorin Hangan-viceprimar Bistrița,Sorin Hangan-viceprimar Bistrița,125,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=440969709438866,https://www.facebook.com/440969709438866
189775867720256,Liviu Simihăleanu,Liviu Simihăleanu,125,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=189775867720256,https://www.facebook.com/189775867720256
117316821289467,Adrian Voinoiu,Adrian Voinoiu,125,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=117316821289467,https://www.facebook.com/117316821289467
206739243020505,Aladin Georgescu,Aladin Georgescu,124,PSD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=206739243020505,https://www.facebook.com/206739243020505
1711796715720370,DaddyCool.ro,These ads ran without a disclaimer,124,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1711796715720370,https://www.facebook.com/1711796715720370
112224845535726,Komoder Romania,These ads ran without a disclaimer,122,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=112224845535726,https://www.facebook.com/112224845535726
741115212683860,Astrolog Adrian Chelariu,Astrolog Adrian Chelariu,120,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=741115212683860,https://www.facebook.com/741115212683860
107407755566474,Alexandru Kocsis,Alexandru Kocsis,120,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=107407755566474,https://www.facebook.com/107407755566474
102702512696670,Armin Otvos,Armin Otvos,120,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102702512696670,https://www.facebook.com/102702512696670
113149007197228,Georgiana Cristina Maris,Georgiana Cristina Maris,120,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=113149007197228,https://www.facebook.com/113149007197228
